Src Port,Dst Port,Protocol,Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,Pkt Len Mean,Flow Byts/s,Flow Pkts/s,SYN Flag Cnt,Init Fwd Win Byts,ACK Flag Cnt,RST Flag Cnt
62709,443,6,0.0,1,0,55.0,0,0,0,257,0,0
443,62709,6,460820.0,1,0,66.0,0,0,0,501,0,0
